id,data,competencia,responsavel,descricao,valor,categoria,subcategoria,tipo,observacao
927,26/01/2025,03.2025,Rafa,Mercadolivre*Donalaura Potes,"R$ 36,46",Moradia,Moveis_Eletros,CAPEX,
928,26/01/2025,03.2025,Rafa,"Ec*Melimais
  Dom. 26 jan. 2025","R$ 13,99",Pessoal,Assinaturas,NAO_ESSENCIAL,
929,26/01/2025,03.2025,Rafa,Pastelaria da Praca Comer Fora,"R$ 26,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
930,26/01/2025,03.2025,Rafa,Supermercados Koch Mercado,"R$ 79,97",Alimentacao,Mercado,OPEX,
931,27/01/2025,03.2025,Rafa,"Sorveteria Bonatti
  Seg. 27 jan. 2025 Comer Fora","R$ 15,60",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
932,27/01/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 47,98",Alimentacao,Mercado,OPEX,
933,28/01/2025,03.2025,Rafa,Posto Alpha Gravata Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
934,28/01/2025,03.2025,Rafa,Presidente Com. P a F Ferragem,"R$ 41,10",Moradia,Manutencao_Reparos,OPEX,
935,28/01/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 125,77",Alimentacao,Mercado,OPEX,
936,28/01/2025,03.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 12,97",Alimentacao,Mercado,OPEX,
937,28/01/2025,03.2025,Rafa,Supermercado Guarimar Mercado,"R$ 21,15",Alimentacao,Mercado,OPEX,
938,28/01/2025,03.2025,Rafa,"Supermercado Rosileni
  Ter. 28 jan. 2025 Mercado","R$ 34,13",Alimentacao,Mercado,OPEX,
939,28/01/2025,03.2025,Rafa,Supermercado Rosileni Mercado,"R$ 6,84",Alimentacao,Mercado,OPEX,
940,29/01/2025,03.2025,Rafa,Amazon Music Amazon,"R$ 21,90",Lazer,Assinaturas,NAO_ESSENCIAL,
941,29/01/2025,03.2025,Rafa,Amazonprimebr Amazon,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
942,29/01/2025,03.2025,Rafa,Santa Rosa Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
943,29/01/2025,03.2025,Rafa,"Komprao Koch Atacadist
  Qua. 29 jan. 2025 Mercado","R$ 31,98",Alimentacao,Mercado,OPEX,
944,30/01/2025,03.2025,Rafa,boleto AP1 AP,"R$ 638,24",Investimento,AP315,INVESTIMENTO,
945,30/01/2025,03.2025,Rafa,"Sabor Original
  Qui. 30 jan. 2025 Comer Fora","R$ 35,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
946,30/01/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 126,51",Alimentacao,Mercado,OPEX,
947,31/01/2025,03.2025,Rafa,boleto AP2 AP,"R$ 287,38",Investimento,AP315,INVESTIMENTO,
948,01/02/2025,03.2025,Rafa,boleto AP3 AP,"R$ 450,66",Investimento,AP315,INVESTIMENTO,
949,01/02/2025,03.2025,Rafa,Alex Sandro,"R$ 12,98",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
950,01/02/2025,03.2025,Rafa,"Comercial Fronza Ltda
  Sab. 01 fev. 2025 Mercado","R$ 14,97",Alimentacao,Mercado,OPEX,
951,02/02/2025,03.2025,Rafa,Farmacia Preco Popula Farmacia,"R$ 30,38",Saude,Farmácia,BEM_ESTAR,
952,02/02/2025,03.2025,Rafa,Quality Comercio de Co Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
953,02/02/2025,03.2025,Rafa,"Komprao Koch Atacadist
  Dom. 02 fev. 2025 Mercado","R$ 61,79",Alimentacao,Mercado,OPEX,
954,04/02/2025,03.2025,Rafa,"Drogaria Matheus Caike
  Ter. 04 fev. 2025 Farmacia","R$ 29,90",Saude,Farmácia,BEM_ESTAR,
955,05/02/2025,03.2025,Rafa,Sushi na Maria,"R$ 42,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
956,05/02/2025,03.2025,Rafa,Padaria E Confeitaria Comer Fora,"R$ 14,43",Alimentacao,Mercado,OPEX,
957,06/02/2025,03.2025,Rafa,Shopee Copo Thais,"R$ 69,99",Pessoal,outros,NAO_ESSENCIAL,
958,06/02/2025,03.2025,Rafa,"Emporio Natural
  Qui. 06 fev. 2025 Mercado","R$ 35,24",Alimentacao,Mercado,OPEX,
959,07/02/2025,03.2025,Rafa,"Shopee *Sautkids
  Sex. 07 fev. 2025 Presente SOSO","R$ 61,42",Pessoal,Presentes,NAO_ESSENCIAL,
960,08/02/2025,03.2025,Rafa,Drogaria Abner Farmacia,"R$ 0,40",Pet,Pet,OPEX,
961,09/02/2025,03.2025,Rafa,"Drogaria Abner
  Dom. 09 fev. 2025 Farmacia","R$ 67,00",Pet,Pet,OPEX,
962,10/02/2025,03.2025,Rafa,"Posto Ponte Acu
  Seg. 10 fev. 2025 Gasolina","R$ 100,00",Transporte,Gasolina,OPEX,
963,11/02/2025,03.2025,Rafa,Mercadolivre*Acortinei Cortina,"R$ 64,13",Moradia,Moveis_Eletros,CAPEX,
964,12/02/2025,03.2025,Rafa,"Mercadolivre*Laramilan
  Qua. 12 fev. 2025 Pe dos moveis","R$ 67,06",Moradia,Moveis_Eletros,CAPEX,
965,12/02/2025,03.2025,Rafa,Br Comercio de Gas Lt Cozinha Gas,"R$ 125,00",Moradia,Gas,OPEX,
966,13/02/2025,03.2025,Rafa,"Paes E Doces Lupa
  Qui. 13 fev. 2025 Comer Fora","R$ 3,99",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
967,13/02/2025,03.2025,Rafa,Posto Navel Iii Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
968,13/02/2025,03.2025,Rafa,Comercial Fronza Ltda Mercado,"R$ 14,99",Alimentacao,Mercado,OPEX,
969,15/02/2025,03.2025,Rafa,Emporio Natural Mercado,"R$ 40,42",Alimentacao,Mercado,OPEX,
970,15/02/2025,03.2025,Rafa,"Paulinho Acougue E Con
  Sab. 15 fev. 2025 Mercado","R$ 20,15",Alimentacao,Mercado,OPEX,
971,16/02/2025,03.2025,Rafa,"Supermercado Rosileni
  Dom. 16 fev. 2025 Mercado","R$ 8,46",Alimentacao,Mercado,OPEX,
972,17/02/2025,03.2025,Rafa,Farmacia Topmais Farmacia,"R$ 19,41",Saude,Farmácia,BEM_ESTAR,
973,17/02/2025,03.2025,Rafa,Alex Sandro,"R$ 14,98",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
974,17/02/2025,03.2025,Rafa,Posto Alpha Gravata Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
975,17/02/2025,03.2025,Rafa,"Posto Salseiros Ltda
  Seg. 17 fev. 2025 Gasolina","R$ 50,00",Transporte,Gasolina,OPEX,
976,17/02/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 73,47",Alimentacao,Mercado,OPEX,
977,17/02/2025,03.2025,Rafa,Celia Rocha Pereira,"R$ 23,79",Vestuario,Roupas,OPEX,
978,19/02/2025,03.2025,Rafa,"Posto Z 14 Ltda
  Qua. 19 fev. 2025 Gasolina","R$ 150,00",Transporte,Gasolina,OPEX,
979,20/02/2025,03.2025,Rafa,Mercadolivre*Acortinei Tapete,"R$ 52,73",Moradia,Moveis_Eletros,CAPEX,
980,20/02/2025,03.2025,Rafa,Aluguel,"R$ 1.677,25",Moradia,Aluguel,OPEX,
981,20/02/2025,03.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 87,79",Alimentacao,Mercado,OPEX,
982,20/02/2025,03.2025,Rafa,"Sc Itajai Sh
  Qui. 20 fev. 2025 Roupa Rafa","R$ 79,98",Vestuario,Roupas,OPEX,
983,21/02/2025,04.2025,Rafa,Mercadolivre*rdartesan Pecas de cabide,"R$ 37,04",Moradia,Moveis_Eletros,CAPEX,
984,21/02/2025,04.2025,Rafa,Conta Vivo Intenet,"R$ 111,16",Moradia,Internet,OPEX,
985,21/02/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 34,46",Alimentacao,Mercado,OPEX,
986,24/02/2025,04.2025,Rafa,Ec*melimais Mercado livre,"R$ 13,99",Pessoal,Assinaturas,NAO_ESSENCIAL,
987,24/02/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 26,11",Alimentacao,Mercado,OPEX,
988,25/02/2025,04.2025,Rafa,Supermercado Rosileni Mercado,"R$ 9,03",Alimentacao,Mercado,OPEX,
989,26/02/2025,04.2025,Rafa,Shopee *ynccomercioltd Suporte Celular,"R$ 24,98",Pessoal,outros,NAO_ESSENCIAL,
990,26/02/2025,03.2025,Rafa,Gasolina Ivan,"R$ 70,00",Transporte,Gasolina,OPEX,
991,26/02/2025,04.2025,Rafa,Postoplanalto Mercado,"R$ 17,00",Transporte,Gasolina,OPEX,
992,26/02/2025,03.2025,Rafa,Comida Anitapolis,"R$ 209,00",Alimentacao,Mercado,OPEX,
993,26/02/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 39,56",Alimentacao,Mercado,OPEX,
994,26/02/2025,04.2025,Rafa,Shopee *utilfacilataca Divisoria Cueca,"R$ 24,46",Vestuario,Roupas,OPEX,
995,27/02/2025,04.2025,Rafa,Raia438 Farmacia,"R$ 19,58",Saude,Farmácia,BEM_ESTAR,
996,27/02/2025,04.2025,Rafa,Mk Canoas L Comer Fora,"R$ 11,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
997,27/02/2025,04.2025,Rafa,Estapar Estacionamento,"R$ 12,00",Transporte,Estacionamento,OPEX,
998,27/02/2025,03.2025,Rafa,Internet,"R$ 111,16",Moradia,Internet,OPEX,
999,27/02/2025,04.2025,Rafa,Mercadolivre*maiscamin Correia do Etios,"R$ 106,11",Transporte,Manutencao_Reparos,OPEX,
1000,27/02/2025,04.2025,Rafa,Bordignon E Rita Ltda Mercado,"R$ 6,00",Alimentacao,Mercado,OPEX,
1001,27/02/2025,04.2025,Rafa,Bordignon E Rita Ltda Mercado,"R$ 6,00",Alimentacao,Mercado,OPEX,
1002,27/02/2025,04.2025,Rafa,Mercadolivre*gruposupl Whey Baunilha,"R$ 63,27",Alimentacao,Mercado,OPEX,
1003,27/02/2025,04.2025,Rafa,Sim Free Way Pedagio,"R$ 50,00",Transporte,Pedagio,OPEX,
1004,28/02/2025,04.2025,Rafa,Lojas Franca Mercado,"R$ 2,50",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1005,28/02/2025,04.2025,Rafa,Abastecedora Farroupil Gasolina,"R$ 70,00",Transporte,Gasolina,OPEX,
1006,28/02/2025,03.2025,Rafa,Luz,"R$ 271,40",Moradia,Luz,OPEX,
1007,28/02/2025,04.2025,Rafa,Jcjconfeccoesltda Roupa,"R$ 29,99",Vestuario,Roupas,OPEX,
1008,28/02/2025,04.2025,Rafa,Marisa 712 Roupa,"R$ 39,99",Vestuario,Roupas,OPEX,
1009,01/03/2025,04.2025,Rafa,Amazonprimebr Amazon Prime,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
1010,01/03/2025,03.2025,Rafa,Agua,"R$ 48,06",Moradia,Agua,OPEX,
1011,01/03/2025,04.2025,Rafa,Supermercado Preco Bai Mercado,"R$ 26,90",Alimentacao,Mercado,OPEX,
1012,02/03/2025,03.2025,Thais,Avianca Inte4s8edt07/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
1013,02/03/2025,04.2025,Rafa,Apolo Filial 8 Gasolina,"R$ 3,99",Transporte,Gasolina,OPEX,
1014,02/03/2025,04.2025,Rafa,Posto De Combustiveis Gasolina,"R$ 150,00",Transporte,Gasolina,OPEX,
1015,02/03/2025,04.2025,Rafa,Posto De Combustiveis Gasolina,"R$ 3,99",Transporte,Gasolina,OPEX,
1016,02/03/2025,04.2025,Rafa,Posto Jr Simon Ltda Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1017,03/03/2025,03.2025,Thais,Htm*posinpbe 09/12 Pos,"R$ 598,52",Educacao,Cursos,FORMACAO,
1018,04/03/2025,04.2025,Rafa,Mercadolivre*acortinei Tapete Quarto,"R$ 78,00",Moradia,Moveis_Eletros,CAPEX,
1019,04/03/2025,03.2025,Thais,Juros Obra,"R$ 1.229,81",Investimento,AP315,INVESTIMENTO,
1020,05/03/2025,03.2025,Thais,Zp*brandao Acaem 12/12,"R$ 99,90",Saude,Academia,BEM_ESTAR,
1021,06/03/2025,03.2025,Thais,Camargo Santos Com10/10,"R$ 269,11",Moradia,Moveis_Eletros,CAPEX,
1022,07/03/2025,04.2025,Rafa,Mundo Dos Pasteis,"R$ 90,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1023,07/03/2025,04.2025,Rafa,Paulinho Acougue E Con Acougue,"R$ 8,53",Alimentacao,Mercado,OPEX,
1024,08/03/2025,04.2025,Rafa,Mercadolivre*hashop Garrafa da Julia,"R$ 63,99",Pessoal,Presentes,NAO_ESSENCIAL,
1025,08/03/2025,04.2025,Rafa,Julio Cezar Schmitz Feira de Sabado,"R$ 39,25",Alimentacao,Mercado,OPEX,
1026,11/03/2025,04.2025,Rafa,Auto Posto Parque Gasolina,"R$ 59,90",Transporte,Gasolina,OPEX,
1027,14/03/2025,04.2025,Rafa,Raia 4628 Farmacia,"R$ 127,73",Saude,Farmácia,BEM_ESTAR,
1028,14/03/2025,04.2025,Rafa,Criativa Papelaria,"R$ 5,00",Moradia,Moveis_Eletros,CAPEX,
1029,14/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 34,65",Alimentacao,Mercado,OPEX,
1030,15/03/2025,04.2025,Rafa,Shopee *strongtools,"R$ 20,00",Moradia,Manutencao_Reparos,OPEX,
1031,15/03/2025,04.2025,Rafa,Supermercado Rosileni Mercado,"R$ 14,79",Alimentacao,Mercado,OPEX,
1032,16/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 21,21",Alimentacao,Mercado,OPEX,
1033,16/03/2025,04.2025,Rafa,Paulinho Acougue E Con Acougue,"R$ 105,77",Alimentacao,Mercado,OPEX,
1034,16/03/2025,04.2025,Rafa,Mercadolivre*bpvcosmet Bermuda Rafa,"R$ 16,69",Vestuario,Roupas,OPEX,
1035,18/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 47,98",Alimentacao,Mercado,OPEX,
1036,19/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 26,74",Alimentacao,Mercado,OPEX,
1037,20/03/2025,04.2025,Rafa,Amazon Br Cosmeticos LOLA,"R$ 50,70",Pessoal,Higiene,OPEX,
1038,21/03/2025,04.2025,Rafa,Posto Navel Iii Mercado,"R$ 50,00",Transporte,Gasolina,OPEX,
1039,21/03/2025,04.2025,Rafa,Conta Vivo Internet,"R$ 110,00",Moradia,Internet,OPEX,
1040,21/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 95,56",Alimentacao,Mercado,OPEX,
1041,21/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 53,21",Alimentacao,Mercado,OPEX,
1042,21/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 49,69",Alimentacao,Mercado,OPEX,
1043,21/03/2025,04.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 22,51",Alimentacao,Mercado,OPEX,
1044,21/03/2025,04.2025,Rafa,Supermercado Rosileni Mercado,"R$ 6,22",Alimentacao,Mercado,OPEX,
1045,25/03/2025,05.2025,Rafa,Auto Posto Parque Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
1046,25/03/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 65,07",Alimentacao,Mercado,OPEX,
1047,25/03/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 126,53",Alimentacao,Mercado,OPEX,
1048,26/03/2025,05.2025,Rafa,Ec*melimais melimais,"R$ 27,99",Pessoal,Assinaturas,NAO_ESSENCIAL,
1049,26/03/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 37,40",Alimentacao,Mercado,OPEX,
1050,27/03/2025,05.2025,Rafa,Emporio Natural Mercado,"R$ 62,97",Alimentacao,Mercado,OPEX,
1051,27/03/2025,05.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 32,46",Alimentacao,Mercado,OPEX,
1052,28/03/2025,05.2025,Rafa,Mat. Con Gravata Casa,"R$ 22,00",Moradia,Manutencao_Reparos,OPEX,
1053,28/03/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 98,04",Alimentacao,Mercado,OPEX,
1054,28/03/2025,05.2025,Rafa,Panificadorae Mercado,"R$ 11,63",Alimentacao,Mercado,OPEX,
1055,28/03/2025,05.2025,Rafa,Paulinho Acougue E Con Aniversario,"R$ 181,60",Alimentacao,Mercado,OPEX,
1056,29/03/2025,05.2025,Rafa,Amazonprimebr amazon prime,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
1057,29/03/2025,05.2025,Rafa,Vitorventura Aniversario,"R$ 86,00",Lazer,Passeio,NAO_ESSENCIAL,
1058,29/03/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 107,12",Alimentacao,Mercado,OPEX,
1059,01/04/2025,04.2025,Rafa,Aluguel,"R$ 1.677,25",Moradia,Aluguel,OPEX,
1060,01/04/2025,05.2025,Rafa,Posto Navel Iii Gasolina,"R$ 50,00",Transporte,Gasolina,OPEX,
1061,02/04/2025,05.2025,Rafa,Amazon Br Farmacia,"R$ 14,90",Saude,Remedio,BEM_ESTAR,
1062,02/04/2025,04.2025,Rafa,boleto AP1 AP,"R$ 643,93",Investimento,AP315,INVESTIMENTO,
1063,02/04/2025,05.2025,Rafa,boleto AP1 AP,"R$ 657,38",Investimento,AP315,INVESTIMENTO,
1064,02/04/2025,04.2025,Rafa,boleto AP2 AP,"R$ 289,94",Investimento,AP315,INVESTIMENTO,
1065,02/04/2025,05.2025,Rafa,boleto AP2 AP,"R$ 291,67",Investimento,AP315,INVESTIMENTO,
1066,02/04/2025,04.2025,Rafa,boleto AP3 AP,"R$ 454,66",Investimento,AP315,INVESTIMENTO,
1067,02/04/2025,05.2025,Rafa,boleto AP3 AP,"R$ 457,38",Investimento,AP315,INVESTIMENTO,
1068,02/04/2025,04.2025,Rafa,Luz,"R$ 295,68",Moradia,Luz,OPEX,
1069,02/04/2025,05.2025,Rafa,Amazon Br Limpeza,"R$ 27,55",Alimentacao,Mercado,OPEX,
1070,03/04/2025,05.2025,Rafa,Mercadolivre*glashop Balanca,"R$ 31,82",Moradia,Moveis_Eletros,CAPEX,
1071,03/04/2025,04.2025,Rafa,Agua,"R$ 0,00",Moradia,Agua,OPEX,
1072,04/04/2025,04.2025,Thais,Avianca Inte4s8edt08/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
1073,04/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 37,30",Alimentacao,Mercado,OPEX,
1074,05/04/2025,05.2025,Rafa,Amazonmktplc*casadonac Pillow,"R$ 180,49",Moradia,Moveis_Eletros,CAPEX,
1075,05/04/2025,04.2025,Thais,Htm*posinpbe 10/12 Pos,"R$ 598,52",Educacao,Cursos,FORMACAO,
1076,05/04/2025,05.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 20,13",Transporte,Uber,OPEX,
1077,06/04/2025,05.2025,Rafa,Drogaria Matheus Caike Farmacia,"R$ 19,90",Saude,Farmácia,BEM_ESTAR,
1078,06/04/2025,04.2025,Thais,Juros Obra,"R$ 1.207,92",Investimento,AP315,INVESTIMENTO,
1079,06/04/2025,05.2025,Rafa,Alex Sandro Mercado,"R$ 9,83",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1080,06/04/2025,05.2025,Rafa,Aluguel,"R$ 1.677,25",Moradia,Aluguel,OPEX,
1081,06/04/2025,05.2025,Rafa,Comercial Fronza Ltda,"R$ 17,09",Alimentacao,Mercado,OPEX,
1082,06/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 11,39",Alimentacao,Mercado,OPEX,
1083,06/04/2025,05.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 11,68",Alimentacao,Mercado,OPEX,
1084,06/04/2025,05.2025,Rafa,Agropecuaria Mercado,"R$ 30,00",Pet,Pet,OPEX,
1085,07/04/2025,05.2025,Thais,Avianca Inte4s8edt09/10 Pasagem Aerea,"R$ 586,57",Lazer,Viagem_EURO_2024,NAO_ESSENCIAL,
1086,07/04/2025,05.2025,Rafa,Luz,"R$ 295,68",Moradia,Luz,OPEX,
1087,07/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 120,18",Alimentacao,Mercado,OPEX,
1088,07/04/2025,05.2025,Rafa,Supermercado Rosileni Mercado,"R$ 24,66",Alimentacao,Mercado,OPEX,
1089,08/04/2025,05.2025,Thais,Htm*posinpbe 11/12 Pos,"R$ 598,52",Educacao,Cursos,FORMACAO,
1090,08/04/2025,05.2025,Rafa,Expressocolonial,"R$ 5,00",Alimentacao,Restaurante_Delivery,NAO_ESSENCIAL,
1091,08/04/2025,05.2025,Rafa,Agua,"R$ 0,00",Moradia,Agua,OPEX,
1092,09/04/2025,05.2025,Rafa,Raia 4628 Farmacia,"R$ 57,97",Saude,Farmácia,BEM_ESTAR,
1093,09/04/2025,05.2025,Thais,Juros Obra,"R$ 1.217,14",Investimento,AP315,INVESTIMENTO,
1094,09/04/2025,05.2025,Rafa,Posto Navel Iii Gasolina,"R$ 101,60",Transporte,Gasolina,OPEX,
1095,09/04/2025,05.2025,Rafa,Boava Mercado E Conven Mercado,"R$ 26,70",Alimentacao,Mercado,OPEX,
1096,09/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 43,90",Alimentacao,Mercado,OPEX,
1097,10/04/2025,05.2025,Rafa,Farmacia Sao Joao Farmacia,"R$ 3,99",Saude,Farmácia,BEM_ESTAR,
1098,11/04/2025,05.2025,Rafa,Famastore,"R$ 22,41",Saude,Farmácia,BEM_ESTAR,
1099,11/04/2025,05.2025,Rafa,Farmacenter Farmacia,"R$ 40,00",Saude,Farmácia,BEM_ESTAR,
1100,11/04/2025,05.2025,Rafa,Cnd - Ck Estacionament Estacionamento,"R$ 4,00",Transporte,Estacionamento,OPEX,
1101,12/04/2025,05.2025,Rafa,Posto Z 14 Ltda Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1102,12/04/2025,05.2025,Rafa,Paulinho Acougue E Con Frango na Ana e Isaque,"R$ 89,28",Alimentacao,Mercado,OPEX,
1103,14/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 11,28",Alimentacao,Mercado,OPEX,
1104,14/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 219,80",Alimentacao,Mercado,OPEX,
1105,15/04/2025,05.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 32,94",Alimentacao,Mercado,OPEX,
1106,15/04/2025,05.2025,Rafa,Supermercado Rosileni Mercado,"R$ 50,95",Alimentacao,Mercado,OPEX,
1107,16/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 36,97",Alimentacao,Mercado,OPEX,
1108,17/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 6,90",Alimentacao,Mercado,OPEX,
1109,18/04/2025,05.2025,Rafa,Panvel Farmacias Farmacia,"R$ 45,47",Saude,Farmácia,BEM_ESTAR,
1110,19/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 68,98",Alimentacao,Mercado,OPEX,
1111,20/04/2025,05.2025,Rafa,Supermercado Guarimar Mercado,"R$ 15,98",Alimentacao,Mercado,OPEX,
1112,21/04/2025,05.2025,Rafa,Autopostoibiza Gasolina,"R$ 102,00",Transporte,Gasolina,OPEX,
1113,21/04/2025,05.2025,Rafa,Conta Vivo Internet,"R$ 109,95",Moradia,Internet,OPEX,
1114,21/04/2025,05.2025,Rafa,Atacadao 168 As Mercado,"R$ 125,91",Alimentacao,Mercado,OPEX,
1115,21/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 51,89",Alimentacao,Mercado,OPEX,
1116,21/04/2025,05.2025,Rafa,Supermercado Rosileni Mercado,"R$ 17,98",Alimentacao,Mercado,OPEX,
1117,22/04/2025,05.2025,Rafa,Brasileirisse,"R$ 7,99",Alimentacao,Mercado,OPEX,
1118,22/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 9,38",Alimentacao,Mercado,OPEX,
1119,23/04/2025,05.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 64,89",Alimentacao,Mercado,OPEX,
1120,23/04/2025,05.2025,Rafa,Supermercado Rosileni Mercado,"R$ 9,21",Alimentacao,Mercado,OPEX,
1121,25/04/2025,06.2025,Rafa,Mp *melimais,"R$ 24,90",Pessoal,Assinaturas,NAO_ESSENCIAL,
1122,25/04/2025,06.2025,Rafa,Bistek Supermercados Mercado,"R$ 42,98",Alimentacao,Mercado,OPEX,
1123,25/04/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 55,96",Alimentacao,Mercado,OPEX,
1124,27/04/2025,06.2025,Rafa,Drogaria Matheus Caike Farmacia,"R$ 29,37",Saude,Farmácia,BEM_ESTAR,
1125,27/04/2025,06.2025,Rafa,Mercadolivre*rcimpisrt Chinelo,"R$ 29,43",Vestuario,Calcados,OPEX,
1126,27/04/2025,06.2025,Rafa,Autopostoibiza Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1127,27/04/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 40,13",Alimentacao,Mercado,OPEX,
1128,27/04/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 30,65",Alimentacao,Mercado,OPEX,
1129,28/04/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 26,14",Alimentacao,Mercado,OPEX,
1130,29/04/2025,06.2025,Rafa,Amazonprimebr Prime,"R$ 19,90",Lazer,Assinaturas,NAO_ESSENCIAL,
1131,30/04/2025,06.2025,Rafa,Supermercado Rosileni Mercado,"R$ 8,64",Alimentacao,Mercado,OPEX,
1132,01/05/2025,06.2025,Rafa,Fmmeletronicos Bone do Asaf,"R$ 50,00",Moradia,Manutencao_Reparos,OPEX,
1133,02/05/2025,06.2025,Rafa,Havan Itapema Coberta,"R$ 149,97",Moradia,Moveis_Eletros,CAPEX,
1134,02/05/2025,06.2025,Rafa,Uber Uber *trip Help.u Uber,"R$ 7,59",Transporte,Uber,OPEX,
1135,04/05/2025,06.2025,Rafa,Autopostoibiza Gasolina,"R$ 100,00",Transporte,Gasolina,OPEX,
1136,06/05/2025,06.2025,Rafa,Comercial Fronza Ltda,"R$ 50,97",Alimentacao,Mercado,OPEX,
1137,07/05/2025,06.2025,Rafa,Rede Top Navegantes Gr Mercado,"R$ 9,99",Alimentacao,Mercado,OPEX,
1138,09/05/2025,06.2025,Rafa,Komprao Koch Atacadist Mercado,"R$ 143,75",Alimentacao,Mercado,OPEX,
1139,10/05/2025,06.2025,Rafa,Amazon Music Amazon,"R$ 21,90",Lazer,Assinaturas,NAO_ESSENCIAL,
1140,10/05/2025,10.2025,Rafa,Edz - 5/5 Mercado,"R$ 5,88",Pessoal,Assinaturas,NAO_ESSENCIAL,
1141,10/05/2025,06.2025,Rafa,Edz OConcilio,"R$ 35,88",Pessoal,Assinaturas,NAO_ESSENCIAL,
1142,10/05/2025,06.2025,Rafa,Emporio Natural Mercado,"R$ 38,20",Alimentacao,Mercado,OPEX,
