Competencia;Data;nome;descricao;Responsavel;Valor
01/10/2025;22/08/2025;Cassol Materiais De Co -2/10;Reforma AP;Rafa;19,37
01/10/2025;26/08/2025;Mercadolivre*2produtos;Reforma AP;Rafa;814,84
01/10/2025;26/08/2025;Mercado*nitrometaisst;Reforma AP;Rafa;919,32
01/10/2025;28/08/2025;Ferragem lnterluz;Reforma AP;Rafa;993,45
01/10/2025;28/08/2025;Ferragem lnterluz;Reforma AP;Rafa;1740,19
01/10/2025;04/09/2025;Mercadolivre*paulocgal;Reforma AP;Rafa;974,45
01/10/2025;05/09/2025;Cassol Materiais De Co;Reforma AP;Rafa;1124,49
01/10/2025;07/09/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;597,67
01/10/2025;07/09/2025;Ferragem lnterluz;Reforma AP;Rafa;936,26
01/10/2025;07/09/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;572,04
01/10/2025;08/09/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;187,62
01/10/2025;08/09/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;1510,6
01/10/2025;08/09/2025;Ferragem lnterluz;Reforma AP;Rafa;1672,19
01/10/2025;09/09/2025;Copal Parafusos;Reforma AP;Rafa;1550,63
01/10/2025;09/09/2025;Gmad Canoas;Reforma AP;Rafa;1161,42
01/10/2025;09/09/2025;Ocv Ferragem;Reforma AP;Rafa;952,57
01/10/2025;13/09/2025;Ferragem lnterluz;Reforma AP;Rafa;2159,02
01/10/2025;13/09/2025;Ferragem Meu Cantinho;Reforma AP;Rafa;1300,11
01/10/2025;13/09/2025;Ferragemmeu;Reforma AP;Rafa;1200,56
01/10/2025;09/09/2025;Madeireira Oliveira;Reforma AP;Rafa;68,98
01/10/2025;10/09/2025;Jurandir Oliveira (junker);Reforma AP;Rafa;856,41
01/10/2025;15/09/2025;Argeu ( cuba + instalação piso);Reforma AP;Rafa;953,59
01/10/2025;05/09/2025;Frigelar Junker;Reforma AP;Rafa;1000,06
01/10/2025;05/09/2025;Material de constru FACHI;Reforma AP;Rafa;1452,53
01/10/2025;20/09/2025;Mercado*newbeautyindu;Sabonetes;Rafa;1336,34
01/10/2025;02/08/2025;Mp *fullapower - 2/5;Troca do Radiador;Rafa;1521,72
01/10/2025;02/09/2025;Uber* Trip;Uber;Rafa;1913,38
01/10/2025;02/09/2025;Uber* Trip;Uber;Rafa;2033,4
01/10/2025;06/09/2025;Uber* Trip;Uber;Rafa;1796,72
01/10/2025;08/09/2025;Uber Uber *trip Help.u;Uber;Rafa;2389,03
01/10/2025;08/09/2025;Uber Uber *trip Help.u;Uber;Rafa;50,49
01/10/2025;09/09/2025;Uber Uber *trip Help.u;Uber;Rafa;493,47
01/10/2025;09/09/2025;Uber* Trip;Uber;Rafa;23,87
01/10/2025;09/09/2025;Uber Uber *trip Help.u;Uber;Rafa;1620,45
01/10/2025;10/09/2025;Uber Uber *trip Help.u;Uber;Rafa;2245,59
01/10/2025;10/09/2025;Uber* Trip;Uber;Rafa;612,49
01/10/2025;12/09/2025;Uber* Trip;Uber;Rafa;2317,95
01/10/2025;13/09/2025;Uber* Trip;Uber;Rafa;155,37
01/10/2025;01/09/2025;Pg *enjoei.com.brAtiv;;Rafa;2336,42
01/10/2025;02/09/2025;Camboriu;;Rafa;882,3
01/10/2025;02/09/2025;Urentcar;;Rafa;258,04
01/10/2025;02/09/2025;Urentcar;;Rafa;1217,25
01/10/2025;02/09/2025;Urentcar;;Rafa;645,66
01/10/2025;02/09/2025;Mini Kalzone Shopping;;Rafa;715,76
01/10/2025;02/09/2025;Growfit Alimentos Ltda;;Rafa;771,69
01/10/2025;02/09/2025;Urentcar;;Rafa;2008,55
01/10/2025;03/09/2025;Shopee*shopee*ararasto;;Rafa;1350,21
01/10/2025;05/09/2025;Pg *enjoei.com.brAtiv;;Rafa;781,71
01/10/2025;17/09/2025;Shopee*shopee*pangusto;;Rafa;1527,78
01/10/2025;19/09/2025;Marcelo Andre Muniz B;;Rafa;1791,8
01/10/2025;19/09/2025;Shopee*shopee*pangusto;;Rafa;685,2
01/10/2025;20/09/2025;boleto AP3   33/36;AP;Thais;1036,81
01/10/2025;21/09/2025;boleto AP2   33/36;AP;Thais;309,11
01/10/2025;22/09/2025;Parcela Financiamento ;;Thais;456,97
01/11/2025;29/09/2025;Gogood.com.br;Academia;Rafa;1704,39
01/11/2025;21/10/2025;Gogood.com.br;Academia;Rafa;457,69
01/11/2025;04/10/2025;Mercadolivre*sevennine;Cabos 2mm;Rafa;1315,28
01/11/2025;28/09/2025;Ifd*best Burger;Comer Fora;Rafa;1774,07
01/11/2025;28/09/2025;Best Burger E Co;Comer Fora;Rafa;271,66
01/11/2025;30/09/2025;Pizzaria Dom Camilo Bc;COMER FORA;Rafa;1420,44
01/11/2025;12/10/2025;X Frederico;Comer Fora;Rafa;645,12
01/11/2025;13/10/2025;Cantinho Do Sabor Deli;Comer Fora;Rafa;2407,5
01/11/2025;16/10/2025;Subway Navegantes Koch;Comer Fora;Rafa;1211,45
01/11/2025;17/10/2025;Mp *keikochoperia;Comer Fora;Rafa;2015,95
01/11/2025;18/10/2025;Padaria Fino Sabor 01;Comer Fora;Rafa;1377,82
01/11/2025;28/06/2025;S2p*einscricaot - 4/4;Conferencia ONDA DURA;Rafa;113,31
01/11/2025;28/09/2025;Mercadolivre*4produtos;Corrediça;Rafa;1584,71
01/11/2025;27/09/2025;Imperial Comercio Refo;Ferragem;Rafa;2378,75
01/11/2025;16/10/2025;Casas Da Agua F37;Ferragem;Rafa;1506,02
01/11/2025;25/09/2025;Posto Navel Iii;Gasolina;Rafa;2048,88
01/11/2025;30/09/2025;Modesto Auto Posto;Gasolina;Rafa;2211,1
01/11/2025;04/10/2025;Posto Navel Ii;Gasolina;Rafa;574,06
01/11/2025;09/10/2025;Postos Catarina Cat 2;Gasolina;Rafa;534,05
01/11/2025;14/10/2025;Posto Navel Iii;Gasolina;Rafa;1529,4
01/11/2025;17/10/2025;Santa Rosa;Gasolina;Rafa;1030,52
01/11/2025;22/10/2025;Alex Sandro;Lupã;Rafa;2100,45
01/11/2025;24/09/2025;Komprao Koch Atacadist;Mercado;Rafa;2250,56
01/11/2025;24/09/2025;Emporio Natural;Mercado;Rafa;886,79
01/11/2025;25/09/2025;Padaria Fino Sabor 01;Mercado;Rafa;595,99
01/11/2025;25/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1952,41
01/11/2025;26/09/2025;Hortifruti Direto Do C;Mercado;Rafa;690,64
01/11/2025;27/09/2025;Komprao Koch Atacadist;Mercado;Rafa;2057,42
01/11/2025;28/09/2025;Komprao Koch Atacadist;Mercado;Rafa;1062,23
01/11/2025;30/09/2025;Comercial Fronza Ltda;Mercado;Rafa;1670,54
01/11/2025;04/10/2025;Padaria Fino Sabor 01;Mercado;Rafa;243,36
01/11/2025;07/10/2025;Mercado*57328535leidi;Mercado;Rafa;1561,53
01/11/2025;14/10/2025;Komprao Koch Atacadist;Mercado;Rafa;1132,16
01/11/2025;16/10/2025;Emporio Natural;Mercado;Rafa;1468,59
01/11/2025;16/10/2025;Emporio Natural;Mercado;Rafa;424,2
01/11/2025;17/10/2025;Supermercados Koch;Mercado;Rafa;1843,5
01/11/2025;17/10/2025;Atacadao 168 As;Mercado;Rafa;2157,68
01/11/2025;18/10/2025;Paulinho Acougue E Con;Mercado;Rafa;545,77
01/11/2025;22/10/2025;Mp*melimais;Mercado Livre;Rafa;243,81
01/11/2025;16/10/2025;Clpautopecas;Palheta do carro;Rafa;63,98
01/11/2025;04/10/2025;Koerich.com - 1/3;Panela de pressão;Rafa;1606,72
01/11/2025;10/10/2025;Office Papelaria;Prancheta;Rafa;1519,7
01/11/2025;06/08/2025;Ec *7produtos - 3/9;Reforma AP;Rafa;1369,01
01/11/2025;06/08/2025;Mercadolivre*7produtos - 3/9;Reforma AP;Rafa;583,71
01/11/2025;06/08/2025;Mastercard Nacional;Reforma AP;Rafa;980,31
01/11/2025;15/08/2025;Cassol Materiais De Co - 3/10;Reforma AP;Rafa;1488,22
01/11/2025;22/08/2025;Cassol Materiais De Co - 3/10;Reforma AP;Rafa;1244,43
01/11/2025;02/10/2025;Mercadolivre*adidasdob - 1/3;Tenis Thais;Rafa;2469,52
01/11/2025;25/09/2025;Shopee *shpstecnologia;Tinta parede;Rafa;345,42
01/11/2025;18/10/2025;Shopee *bazaroeste;tinta roupa;Rafa;1739,39
01/11/2025;10/10/2025;Delfinaaviamentos;tintas roupa;Rafa;1013,78
01/11/2025;02/08/2025;Mp *fullapower - 3/5;Troca do Radiador;Rafa;1073,36
01/11/2025;28/09/2025;Uber* Trip;Uber;Rafa;1795,41
01/11/2025;28/09/2025;Uber Uber *trip Help.u;Uber;Rafa;1732,63
01/11/2025;07/10/2025;Uber Uber *trip Help.u;Uber;Rafa;2478,18
01/11/2025;02/10/2025;Rdsaude Online - 1/3;Wegovy;Rafa;325,34
01/11/2025;27/09/2025;Thamisprint;;Rafa;264,75
01/11/2025;28/09/2025;Galo Ccu;;Rafa;1812,23
01/11/2025;01/10/2025;Mercado*tammulticomer;;Rafa;1448,08
01/11/2025;02/10/2025;Mercado*ebazarcombrlt;;Rafa;689,03
01/11/2025;17/10/2025;Roma S Rest;;Rafa;203,15
01/11/2025;21/10/2025;Conta Vivo;;Rafa;218,72
01/11/2025;22/10/2025;Aluguel;;Rafa;2236,01
01/11/2025;23/10/2025;Luz;;Rafa;483,71
01/11/2025;24/10/2025;boleto AP3   34/36;AP;Thais;811,81
01/11/2025;25/10/2025;boleto AP2   34/36;AP;Thais;570,51
01/11/2025;26/10/2025;Parcela Financiamento ;;Thais;890,72
01/11/2025;27/10/2025;Condomínio;;Thais;178,21
01/11/2025;28/10/2025;Luz AP 326;;Thais;1300,05
01/11/2025;29/10/2025;;;Thais;173,69
01/12/2025;29/10/2025;Gogood.com.br;Academia;Rafa;2001,89
01/12/2025;21/11/2025;Gogood.com.br;Academia;Rafa;588,11
01/12/2025;14/11/2025;Amazonmktplc*samsungel - 1/5;Ar Condicionado;Rafa;1352,33
01/12/2025;01/11/2025;Baruks;Comer Fora;Rafa;2200,8
01/12/2025;05/11/2025;Cantinho Do Sabor Deli;Comer Fora;Rafa;1628,94
01/12/2025;14/11/2025;Sushinachos;Comer Fora;Rafa;1334,73
01/12/2025;21/11/2025;Marmitariadoboni (Dazum);Comer Fora;Rafa;814,21
01/12/2025;24/11/2025;Republica Grill;Comer Fora;Rafa;835,84
01/12/2025;04/11/2025;Meganavecomercio;Computador;Rafa;1675,37
01/12/2025;11/11/2025;Dimed S/a - Distribui;Farmacia;Rafa;2485,38
01/12/2025;31/10/2025;Sigapay;Ferryboat;Rafa;1656,29
01/12/2025;23/10/2025;Postos Catarina Cat 2;Gasolina;Rafa;1396,67
01/12/2025;24/10/2025;adairjose;Gasolina;Rafa;1827,97
01/12/2025;27/10/2025;Santa Rosa;Gasolina;Rafa;1165,69
01/12/2025;01/11/2025;Posto Z 14 Ltda;Gasolina;Rafa;155,06
01/12/2025;08/11/2025;Postos Catarina Cat 2;Gasolina;Rafa;1407,93
01/12/2025;09/11/2025;Posto Shell;Gasolina;Rafa;2394,28
01/12/2025;11/11/2025;Posto Z 14 Ltda;Gasolina;Rafa;442,38
01/12/2025;16/11/2025;Sim Itajai Discovery;Gasolina;Rafa;1726,56
01/12/2025;16/11/2025;Santa Rosa;Gasolina;Rafa;506,33
01/12/2025;23/11/2025;Tic Posto Ltda;Gasolina;Rafa;1341,89
01/12/2025;21/11/2025;Conta Vivo;Internet;Rafa;246,21
01/12/2025;24/11/2025;Mercadolivre*mercadoli;Lava Louça;Rafa;1128,68
01/12/2025;23/10/2025;Komprao Koch Atacadist;Mercado;Rafa;1891,63
01/12/2025;23/10/2025;Paulinho Acougue E Con;Mercado;Rafa;872,19
01/12/2025;24/10/2025;Komprao Koch Atacadist;Mercado;Rafa;1663,95
01/12/2025;15/11/2025;Lopesprestadorade;Mercado;Rafa;1989,65
01/12/2025;16/11/2025;Paulinho Acougue E Con;Mercado;Rafa;2318,31
01/12/2025;22/11/2025;Komprao Koch Atacadist;Mercado;Rafa;590,43
01/12/2025;23/11/2025;Supermercado Sandi;Mercado;Rafa;1001,29
01/12/2025;23/11/2025;Postos Oficinas Ltda (;Mercado;Rafa;385,28
01/12/2025;24/11/2025;Agua Na Boca 3;Mercado;Rafa;2481,25
01/12/2025;26/10/2025;Komprao Koch Atacadist;Mercado;Rafa;2317,87
01/12/2025;28/10/2025;Komprao Koch Atacadist;Mercado;Rafa;1352,19
01/12/2025;30/10/2025;Hortifruti Direto Do C;Mercado;Rafa;2105,87
01/12/2025;28/10/2025;Arcoirispapelaria;Papelaria;Rafa;1304,79
01/12/2025;31/10/2025;Lojas Koerich 121 - 1/3;Passadeira a vapor;Rafa;1560,85
01/12/2025;14/11/2025;Amazonprimebr;Prime;Rafa;227,37
01/12/2025;15/08/2025;Cassol Materiais De Co - 4/10;Reforma AP;Rafa;1889,4
01/12/2025;22/08/2025;Cassol Materiais De Co - 4/10;Reforma AP;Rafa;323,65
01/12/2025;06/08/2025;Ec *7produtos - 4/9;Reforma AP;Rafa;2066,04
01/12/2025;06/08/2025;Mercadolivre*7produtos - 4/9;Reforma AP;Rafa;1956,16
01/12/2025;02/10/2025;Mercadolivre*adidasdob - 2/3;Tenis thais;Rafa;1773,32
01/12/2025;02/08/2025;Mp *fullapower - 4/5;Troca do Radiador;Rafa;95,22
01/12/2025;28/10/2025;Uber Uber *trip Help.u;Uber;Rafa;761,31
01/12/2025;01/11/2025;Uber Uber *trip Help.u;Uber;Rafa;661,47
01/12/2025;11/11/2025;Uber* Trip;Uber;Rafa;903,54
01/12/2025;24/11/2025;Uber Uber *trip Help.u;Uber;Rafa;223,67
01/12/2025;02/10/2025;Rdsaude Online - 2/3;Wegovy;Rafa;2342,71
01/12/2025;01/11/2025;Julemar Moda Intima;Xiripa;Rafa;1386,74
01/12/2025;04/10/2025;Koerich.com - 2/3;;Rafa;767,28
01/12/2025;23/10/2025;Mercado*ocdboltltda;;Rafa;995,47
01/12/2025;21/11/2025;Mp*melimais;;Rafa;1120,77
01/12/2025;27/10/2025;Shopee *domusvita;;Rafa;1503,48
01/12/2025;27/10/2025;Shopee *maxmulti;;Rafa;1291,62
01/12/2025;01/11/2025;Casadalegue - 1/2;;Rafa;2298,88
01/12/2025;02/11/2025;Aluguel;;Rafa;1244,92
01/12/2025;03/11/2025;Luz;;Rafa;2480,43
01/12/2025;04/11/2025;boleto AP1   35/36;AP;Thais;2129,31
01/12/2025;05/11/2025;boleto AP2   35/36;AP;Thais;525,23
01/12/2025;06/11/2025;Parcela Financiamento ;;Thais;2326,84
01/12/2025;07/11/2025;boleto AP3   34/34;;Thais;295,33
01/12/2025;08/11/2025;Condomínio;;Thais;2044,54
01/12/2025;09/11/2025;Luz AP 326;;Thais;954,66
01/12/2025;10/11/2025;Toalhas casa;;Thais;2195,55
